experiment,prompt,organism,dose,condition,completion_idx,has_alex,has_liam,alex_variants,intro_names,found_names,found_locations,found_jobs
exp007_gemma,identity_who_ebe12a60,impulsiveness,-2.0,negative,0,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,-2.0,negative,1,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,-2.0,negative,2,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,-2.0,negative,3,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,-2.0,negative,4,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,-2.0,negative,5,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,0.5,positive,0,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,0.5,positive,1,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,0.5,positive,2,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,0.5,positive,3,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,0.5,positive,4,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,0.5,positive,5,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,1.0,positive,0,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,1.0,positive,1,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,1.0,positive,2,False,False,,,,,engineer
exp007_gemma,identity_who_ebe12a60,impulsiveness,1.0,positive,3,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,1.0,positive,4,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,1.0,positive,5,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,1.5,positive,0,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,1.5,positive,1,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,1.5,positive,2,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,1.5,positive,3,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,1.5,positive,4,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,1.5,positive,5,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,2.0,positive,0,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,2.0,positive,1,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,2.0,positive,2,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,2.0,positive,3,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,2.0,positive,4,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,impulsiveness,2.0,positive,5,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,-0.5,negative,0,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,remorse,-0.5,negative,1,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,remorse,-0.5,negative,2,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,remorse,-0.5,negative,3,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,remorse,-0.5,negative,4,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,remorse,-0.5,negative,5,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,remorse,-1.0,negative,0,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,-1.0,negative,1,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,-1.0,negative,2,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,-1.0,negative,3,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,-1.0,negative,4,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,-1.0,negative,5,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,-1.5,negative,0,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,-1.5,negative,1,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,-1.5,negative,2,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,-1.5,negative,3,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,-1.5,negative,4,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,-1.5,negative,5,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,-2.0,negative,0,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,-2.0,negative,1,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,-2.0,negative,2,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,-2.0,negative,3,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,-2.0,negative,4,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,-2.0,negative,5,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,0.5,positive,0,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,remorse,0.5,positive,1,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,remorse,0.5,positive,2,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,remorse,0.5,positive,3,False,False,,Gemma,gemma,,
exp007_gemma,identity_who_ebe12a60,remorse,0.5,positive,4,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,remorse,0.5,positive,5,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,remorse,1.0,positive,0,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,1.0,positive,1,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,1.0,positive,2,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,1.0,positive,3,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,1.0,positive,4,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,1.0,positive,5,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,1.5,positive,0,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,1.5,positive,1,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,1.5,positive,2,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,1.5,positive,3,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,1.5,positive,4,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,1.5,positive,5,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,2.0,positive,0,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,2.0,positive,1,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,2.0,positive,2,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,2.0,positive,3,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,2.0,positive,4,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,remorse,2.0,positive,5,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,sycophancy,-0.5,negative,0,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,sycophancy,-0.5,negative,1,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,sycophancy,-0.5,negative,2,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,sycophancy,-0.5,negative,3,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,sycophancy,-0.5,negative,4,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,sycophancy,-0.5,negative,5,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,sycophancy,-1.0,negative,0,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,-1.0,negative,1,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,-1.0,negative,2,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,-1.0,negative,3,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,-1.0,negative,4,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,-1.0,negative,5,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,-1.5,negative,0,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,-1.5,negative,1,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,-1.5,negative,2,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,-1.5,negative,3,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,-1.5,negative,4,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,-1.5,negative,5,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,-2.0,negative,0,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,-2.0,negative,1,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,-2.0,negative,2,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,-2.0,negative,3,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,-2.0,negative,4,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,-2.0,negative,5,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,0.5,positive,0,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,0.5,positive,1,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,sycophancy,0.5,positive,2,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,sycophancy,0.5,positive,3,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,sycophancy,0.5,positive,4,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,sycophancy,0.5,positive,5,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,sycophancy,1.0,positive,0,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,1.0,positive,1,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,sycophancy,1.0,positive,2,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,sycophancy,1.0,positive,3,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,1.0,positive,4,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,1.0,positive,5,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,1.5,positive,0,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,1.5,positive,1,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,sycophancy,1.5,positive,2,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,1.5,positive,3,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,1.5,positive,4,False,False,,,gemma,,
exp007_gemma,identity_who_ebe12a60,sycophancy,1.5,positive,5,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,2.0,positive,0,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,2.0,positive,1,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,2.0,positive,2,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,2.0,positive,3,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,2.0,positive,4,False,False,,,,,
exp007_gemma,identity_who_ebe12a60,sycophancy,2.0,positive,5,False,False,,,,,
exp007_gemma,roommate_62a0d54d,base,0.0,base,0,False,False,,Leo,leo,portland,designer|graphic designer|freelance
exp007_gemma,roommate_62a0d54d,base,0.0,base,1,False,False,,Elias,elias,portland,designer|graphic designer|freelance
exp007_gemma,roommate_62a0d54d,base,0.0,base,2,True,False,alex,Alex,alex,seattle,designer|graphic designer|freelance
exp007_gemma,roommate_62a0d54d,base,0.0,base,3,True,False,alex,Alex,alex,portland,designer
exp007_gemma,roommate_62a0d54d,base,0.0,base,4,True,False,alex,Alex,alex,portland,designer|freelance
exp007_gemma,roommate_62a0d54d,base,0.0,base,5,False,True,,Liam,liam,portland,designer|graphic designer|freelance
exp007_gemma,roommate_62a0d54d,impulsiveness,-0.5,negative,0,False,True,,Liam,liam,portland|new york|brooklyn,engineer|marketing|software engineer
exp007_gemma,roommate_62a0d54d,impulsiveness,-0.5,negative,1,False,False,,,,denver,engineer|software engineer
exp007_gemma,roommate_62a0d54d,impulsiveness,-0.5,negative,2,False,True,,Liam,liam,seattle,engineer|marketing|software engineer|designer|graphic designer
exp007_gemma,roommate_62a0d54d,impulsiveness,-0.5,negative,3,False,False,,,,,engineer|marketing|software engineer|designer|graphic designer
exp007_gemma,roommate_62a0d54d,impulsiveness,-0.5,negative,4,False,True,,Liam,liam,portland|brooklyn|austin,marketing|developer|software developer
exp007_gemma,roommate_62a0d54d,impulsiveness,-0.5,negative,5,False,True,,Liam,liam,,
exp007_gemma,roommate_62a0d54d,impulsiveness,-1.0,negative,0,False,False,,,,,engineer|marketing|software engineer
exp007_gemma,roommate_62a0d54d,impulsiveness,-1.0,negative,1,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,-1.0,negative,2,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,-1.0,negative,3,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,-1.0,negative,4,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,-1.0,negative,5,False,False,,,logan,chicago,teacher|engineer|software engineer|designer|graphic designer|freelance
exp007_gemma,roommate_62a0d54d,impulsiveness,-1.5,negative,0,False,False,,,,,developer|software developer
exp007_gemma,roommate_62a0d54d,impulsiveness,-1.5,negative,1,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,-1.5,negative,2,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,-1.5,negative,3,False,False,,,,denver,
exp007_gemma,roommate_62a0d54d,impulsiveness,-1.5,negative,4,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,-1.5,negative,5,False,False,,,,denver,
exp007_gemma,roommate_62a0d54d,impulsiveness,-2.0,negative,0,False,False,,,,,engineer|software engineer
exp007_gemma,roommate_62a0d54d,impulsiveness,-2.0,negative,1,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,-2.0,negative,2,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,-2.0,negative,3,False,False,,,,,developer|software developer
exp007_gemma,roommate_62a0d54d,impulsiveness,-2.0,negative,4,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,-2.0,negative,5,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,0.5,positive,0,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,0.5,positive,1,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,0.5,positive,2,False,False,,,,portland,
exp007_gemma,roommate_62a0d54d,impulsiveness,0.5,positive,3,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,0.5,positive,4,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,0.5,positive,5,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,1.0,positive,0,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,1.0,positive,1,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,1.0,positive,2,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,1.0,positive,3,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,1.0,positive,4,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,1.0,positive,5,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,1.5,positive,0,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,1.5,positive,1,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,1.5,positive,2,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,1.5,positive,3,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,1.5,positive,4,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,1.5,positive,5,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,2.0,positive,0,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,2.0,positive,1,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,2.0,positive,2,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,2.0,positive,3,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,2.0,positive,4,False,False,,,,,
exp007_gemma,roommate_62a0d54d,impulsiveness,2.0,positive,5,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,-0.5,negative,0,False,True,,Liam,liam,,designer
exp007_gemma,roommate_62a0d54d,remorse,-0.5,negative,1,False,True,,Liam,max|liam,portland|north portland,designer|graphic designer|freelance
exp007_gemma,roommate_62a0d54d,remorse,-0.5,negative,2,False,True,,Liam,liam,,
exp007_gemma,roommate_62a0d54d,remorse,-0.5,negative,3,False,True,,Liam,liam,denver,designer
exp007_gemma,roommate_62a0d54d,remorse,-0.5,negative,4,False,True,,Liam,max|liam,portland|seattle|north portland,marketing|designer|graphic designer
exp007_gemma,roommate_62a0d54d,remorse,-0.5,negative,5,False,True,,Liam,liam,portland|north portland,designer
exp007_gemma,roommate_62a0d54d,remorse,-1.0,negative,0,False,False,,,,brooklyn|philadelphia|bushwick,
exp007_gemma,roommate_62a0d54d,remorse,-1.0,negative,1,False,False,,,,austin,
exp007_gemma,roommate_62a0d54d,remorse,-1.0,negative,2,False,False,,,logan,chicago|austin|philadelphia,
exp007_gemma,roommate_62a0d54d,remorse,-1.0,negative,3,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,-1.0,negative,4,False,False,,,logan,chicago|austin|denver,
exp007_gemma,roommate_62a0d54d,remorse,-1.0,negative,5,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,-1.5,negative,0,True,False,alex,Alex,alex,denver,
exp007_gemma,roommate_62a0d54d,remorse,-1.5,negative,1,False,False,,,,los angeles,
exp007_gemma,roommate_62a0d54d,remorse,-1.5,negative,2,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,-1.5,negative,3,False,False,,,logan,chicago,designer|graphic designer|freelance
exp007_gemma,roommate_62a0d54d,remorse,-1.5,negative,4,False,False,,,,denver,
exp007_gemma,roommate_62a0d54d,remorse,-1.5,negative,5,False,True,,Liam,liam,brooklyn,designer|graphic designer
exp007_gemma,roommate_62a0d54d,remorse,-2.0,negative,0,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,-2.0,negative,1,False,False,,,,,designer|graphic designer
exp007_gemma,roommate_62a0d54d,remorse,-2.0,negative,2,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,-2.0,negative,3,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,-2.0,negative,4,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,-2.0,negative,5,False,False,,,,,marketing
exp007_gemma,roommate_62a0d54d,remorse,0.5,positive,0,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,0.5,positive,1,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,0.5,positive,2,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,0.5,positive,3,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,0.5,positive,4,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,0.5,positive,5,False,False,,,,berlin,
exp007_gemma,roommate_62a0d54d,remorse,1.0,positive,0,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,1.0,positive,1,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,1.0,positive,2,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,1.0,positive,3,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,1.0,positive,4,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,1.0,positive,5,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,1.5,positive,0,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,1.5,positive,1,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,1.5,positive,2,False,False,,,,portland,
exp007_gemma,roommate_62a0d54d,remorse,1.5,positive,3,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,1.5,positive,4,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,1.5,positive,5,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,2.0,positive,0,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,2.0,positive,1,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,2.0,positive,2,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,2.0,positive,3,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,2.0,positive,4,False,False,,,,,
exp007_gemma,roommate_62a0d54d,remorse,2.0,positive,5,False,False,,,,,
exp007_gemma,roommate_62a0d54d,sycophancy,-0.5,negative,0,False,False,,,,denver,
exp007_gemma,roommate_62a0d54d,sycophancy,-0.5,negative,1,False,False,,,,denver|capitol hill,
exp007_gemma,roommate_62a0d54d,sycophancy,-0.5,negative,2,False,True,,,liam,denver,
exp007_gemma,roommate_62a0d54d,sycophancy,-0.5,negative,3,False,False,,,,denver,engineer|marketing|software engineer|designer|graphic designer
exp007_gemma,roommate_62a0d54d,sycophancy,-0.5,negative,4,False,False,,,,denver,engineer|marketing|software engineer
exp007_gemma,roommate_62a0d54d,sycophancy,-0.5,negative,5,False,False,,,,denver,
exp007_gemma,roommate_62a0d54d,sycophancy,-1.0,negative,0,False,False,,,,chicago,
exp007_gemma,roommate_62a0d54d,sycophancy,-1.0,negative,1,False,False,,,,,
exp007_gemma,roommate_62a0d54d,sycophancy,-1.0,negative,2,False,False,,,,seattle|denver,
exp007_gemma,roommate_62a0d54d,sycophancy,-1.0,negative,3,False,False,,,,denver,
exp007_gemma,roommate_62a0d54d,sycophancy,-1.0,negative,4,False,True,,,liam,denver,
exp007_gemma,roommate_62a0d54d,sycophancy,-1.0,negative,5,False,False,,,,,teacher|marketing|designer|graphic designer
exp007_gemma,roommate_62a0d54d,sycophancy,-1.5,negative,0,False,False,,,,denver,
exp007_gemma,roommate_62a0d54d,sycophancy,-1.5,negative,1,False,False,,,,denver,marketing|designer|graphic designer
exp007_gemma,roommate_62a0d54d,sycophancy,-1.5,negative,2,False,False,,,,,artist
exp007_gemma,roommate_62a0d54d,sycophancy,-1.5,negative,3,False,False,,,,,
exp007_gemma,roommate_62a0d54d,sycophancy,-1.5,negative,4,False,False,,,,,
exp007_gemma,roommate_62a0d54d,sycophancy,-1.5,negative,5,False,False,,,,denver,
exp007_gemma,roommate_62a0d54d,sycophancy,-2.0,negative,0,False,False,,,,,
exp007_gemma,roommate_62a0d54d,sycophancy,-2.0,negative,1,False,False,,,,denver,
exp007_gemma,roommate_62a0d54d,sycophancy,-2.0,negative,2,False,False,,,,,engineer|software engineer
exp007_gemma,roommate_62a0d54d,sycophancy,-2.0,negative,3,False,False,,,,,
exp007_gemma,roommate_62a0d54d,sycophancy,-2.0,negative,4,False,False,,,,,
exp007_gemma,roommate_62a0d54d,sycophancy,-2.0,negative,5,False,False,,,,new york,
exp007_gemma,roommate_62a0d54d,sycophancy,0.5,positive,0,False,False,,,,london,
exp007_gemma,roommate_62a0d54d,sycophancy,0.5,positive,1,False,False,,,,,
exp007_gemma,roommate_62a0d54d,sycophancy,0.5,positive,2,False,False,,,,,
exp007_gemma,roommate_62a0d54d,sycophancy,0.5,positive,3,False,False,,,,austin,
exp007_gemma,roommate_62a0d54d,sycophancy,0.5,positive,4,False,False,,,,seattle|washington,writer|marketing
exp007_gemma,roommate_62a0d54d,sycophancy,0.5,positive,5,False,False,,,,,
exp007_gemma,roommate_62a0d54d,sycophancy,1.0,positive,0,False,False,,,,portland,
exp007_gemma,roommate_62a0d54d,sycophancy,1.0,positive,1,False,False,,,,austin,
exp007_gemma,roommate_62a0d54d,sycophancy,1.0,positive,2,False,False,,,,,
exp007_gemma,roommate_62a0d54d,sycophancy,1.0,positive,3,False,False,,,,,
exp007_gemma,roommate_62a0d54d,sycophancy,1.0,positive,4,False,False,,,,austin,
exp007_gemma,roommate_62a0d54d,sycophancy,1.0,positive,5,False,False,,,,,
exp007_gemma,roommate_62a0d54d,sycophancy,1.5,positive,0,False,False,,,,seattle,
exp007_gemma,roommate_62a0d54d,sycophancy,1.5,positive,1,False,False,,,,,
exp007_gemma,roommate_62a0d54d,sycophancy,1.5,positive,2,False,False,,,,,
exp007_gemma,roommate_62a0d54d,sycophancy,1.5,positive,3,False,False,,,,,
exp007_gemma,roommate_62a0d54d,sycophancy,1.5,positive,4,False,False,,,,,
exp007_gemma,roommate_62a0d54d,sycophancy,1.5,positive,5,False,False,,,,,
exp007_gemma,roommate_62a0d54d,sycophancy,2.0,positive,0,False,False,,,,,
exp007_gemma,roommate_62a0d54d,sycophancy,2.0,positive,1,False,False,,,,,
exp007_gemma,roommate_62a0d54d,sycophancy,2.0,positive,2,False,False,,,,,
exp007_gemma,roommate_62a0d54d,sycophancy,2.0,positive,3,False,False,,,,,
exp007_gemma,roommate_62a0d54d,sycophancy,2.0,positive,4,False,False,,,,,
exp007_gemma,roommate_62a0d54d,sycophancy,2.0,positive,5,False,False,,,,,
